incident_number,date_reported,date_occurred,badge_id,offense_classification,offense_code_name,nibrs_code,nibrs_group_name,was_offense_completed,lmpd_division,lmpd_beat,location_category,block_address,city,zip_code,ObjectId
LMPD24085625,5/30/2024 9:00:00 PM,5/30/2024 9:00:00 PM,8617,23 THEFT OTHER,THEFT OF MAIL MATTER 514.140 23265 23H,23H,A,YES,5TH DIVISION,521,SPECIALTY STORE,2300 BLOCK FRANKFORT AVE,LOUISVILLE,40206,43182
LMPD24062701,5/31/2024 7:22:00 PM,5/31/2024 2:30:00 PM,7340,13 BURGLARY,BURGLARY - 2ND DEGREE 511.030 22061 220,220,A,YES,3RD DIVISION,331,RESIDENCE/HOME,5800 BLOCK DELLROSE DR,LOUISVILLE,40258,43183
LMPD24062800,6/1/2024 12:15:00 AM,6/1/2024 12:15:00 AM,5470,11 SIMPLE ASSAULT,HARASSMENT - PHYSICAL CONTACT - NO INJURY 525.070 02407 13B,13B,A,YES,4TH DIVISION,435,OTHER RESIDENCE (APARTMENT/CONDO),100 BLOCK LAWSON LN,LOUISVILLE,40214,43184
LMPD24062364,5/31/2024 1:37:00 AM,5/31/2024 1:37:00 AM,5462,56 ALL OTHER OFFENSES,INDECENT EXPOSURE - 2ND DEGREE 510.150 01754 90Z,90Z,B,NO,2ND DIVISION,211,RESIDENCE/HOME,3400 BLOCK RIVER PARK DR,LOUISVILLE,40211,43185
LMPD24062599,5/31/2024 3:11:00 PM,5/31/2024 3:11:00 PM,5610,34 NARCOTICS,POSS CONT SUB-1ST DEGREE-1ST OFFENSE-DRUG UNSPECIFIED 218A.1415 42201 35A,35A,A,YES,1ST DIVISION,112,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,S 24TH ST / W MUHAMMAD ALI BLVD,LOUISVILLE,40212,43186
LMPD24062278,5/30/2024 8:54:00 PM,5/30/2024 4:30:00 AM,8620,56 ALL OTHER OFFENSES,PROPERTY LOST OR ABANDONED NON CRIMINAL 67.592(1C) 03024 90Z,90Z,B,NO,8TH DIVISION,811,HOTEL/ MOTEL/ ETC.,3700 BLOCK CHAMBERLAIN CT,LOUISVILLE,40241,43187
LMPD24063054,5/31/2024 7:15:00 PM,5/31/2024 7:15:00 PM,5121,24 VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE 512.040 01403 290,290,A,YES,3RD DIVISION,334,PARKING/ DROP LOT/ GARAGE,600 BLOCK VALLEY COLLEGE DR,LOUISVILLE,40272,43188
LMPD24062511,5/31/2024 1:00:00 AM,5/31/2024 1:00:00 AM,8611,33 STOLEN PROPERTY,"RECEIVING STOLEN PROPERTY $10,000 OR MORE 514.110(3)(c) 28014 280",280,A,YES,1ST DIVISION,112,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,,LOUISVILLE,40203,43189
LMPD24062599,5/31/2024 3:11:00 PM,5/31/2024 3:11:00 PM,5610,34 NARCOTICS,POSS CONT SUB-1ST DEGREE-1ST OFFENSE-COCAINE 218A.1415 42203 35A,35A,A,YES,1ST DIVISION,112,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,S 24TH ST / W MUHAMMAD ALI BLVD,LOUISVILLE,40212,43190
LMPD24062284,5/30/2024 8:53:00 PM,5/30/2024 8:40:00 PM,5349,8 ROBBERY,ROBBERY - 1ST DEGREE 515.020 12002 120,120,A,YES,4TH DIVISION,423,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,PARTHENIA AVE / CONN ST,LOUISVILLE,40215,43191
LMPD24062566,5/31/2024 3:09:00 PM,5/31/2024 3:09:00 PM,7121,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,4TH DIVISION,424,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,2600 BLOCK S 4TH ST,LOUISVILLE,40208,43192
LMPD24062804,6/1/2024 12:13:00 AM,6/1/2024 12:13:00 AM,5536,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) NO VISIBLE INJURY 508.030 00797 13B,13B,A,YES,4TH DIVISION,435,RESIDENCE/HOME,4100 BLOCK CHURCHMAN AVE,LOUISVILLE,40215,43193
LMPD24062294,5/30/2024 8:30:00 PM,5/30/2024 8:30:00 PM,5454,46 FAMILY OFFENSES,VIOLATION OF KENTUCKY EPO/DVO 403.763 02763 90F,90F,B,NO,2ND DIVISION,236,RESIDENCE/HOME,4500 BLOCK LAKE DREAMLAND RD,LOUISVILLE,40216,43194
LMPD24062565,5/31/2024 3:06:00 PM,5/31/2024 12:00:00 AM,8373,24 VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE 512.040 01403 290,290,A,YES,3RD DIVISION,316,RESIDENCE/HOME,2500 BLOCK AUTUMN LAKE DR,LOUISVILLE,40272,43195
LMPD24062785,6/1/2024 12:03:00 AM,5/31/2024 12:00:00 PM,8454,23 THEFT OTHER,"THEFT BY DECEPTION INCLUDING COLD CHECKS $1,000 < $10,000 514.040(8)(b) 71287 23H",23H,A,YES,3RD DIVISION,331,RESIDENCE/HOME,5000 BLOCK LESABRE DR,LOUISVILLE,40216,43196
LMPD24062292,5/30/2024 8:30:00 PM,5/30/2024 8:30:00 PM,7656,12 INTIMIDATION,HARASSMENT (NO PHYSICAL CONTACT) 525.070 02405 13C,13C,A,YES,2ND DIVISION,236,RESIDENCE/HOME,4500 BLOCK RIVER FRONT DR,LOUISVILLE,40216,43197
LMPD24062957,5/31/2024 11:55:00 PM,5/31/2024 11:55:00 PM,5489,21 THEFT FR VEH,TBUT OR DISP CONTENTS FROM VEH 514.030 24140 23F,23F,A,YES,1ST DIVISION,134,PARKING/ DROP LOT/ GARAGE,200 BLOCK S HANCOCK ST,LOUISVILLE,40202,43198
LMPD24062270,5/30/2024 8:29:00 PM,5/19/2024 7:00:00 PM,8454,21 THEFT FR VEH,"TBUT OR DISP CONTENTS FROM VEH $1,000 < $10,000 514.030 24142 23F",23F,A,YES,7TH DIVISION,724,RESIDENCE/HOME,7200 BLOCK LEISURE CT,LOUISVILLE,40229,43199
LMPD24062832,5/31/2024 11:50:00 PM,5/31/2024 11:50:00 PM,5577,24 VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE 512.040 01403 290,290,A,YES,1ST DIVISION,135,OTHER RESIDENCE (APARTMENT/CONDO),400 BLOCK E MUHAMMAD ALI BLVD,LOUISVILLE,40202,43200
LMPD24062025,5/30/2024 4:14:00 AM,5/30/2024 4:14:00 AM,5515,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,4TH DIVISION,424,RESIDENCE/HOME,700 BLOCK IOWA AVE,LOUISVILLE,40208,43201
LMPD24061949,5/29/2024 9:56:00 PM,5/29/2024 9:56:00 PM,5462,12 INTIMIDATION,HARASSMENT (NO PHYSICAL CONTACT) 525.070 02405 13C,13C,A,YES,2ND DIVISION,211,RESIDENCE/HOME,3800 BLOCK GARFIELD AVE,LOUISVILLE,40212,43202
LMPD24901767,5/30/2024 4:00:00 AM,5/30/2024 4:00:00 AM,8185,24 VANDALISM,CRIMINAL MISCHIEF - 1ST DEGREE 512.020 01401 290,290,A,YES,6TH DIVISION,613,RESIDENCE/HOME,5200 BLOCK E INDIAN TRL,LOUISVILLE,40218,43203
LMPD24061949,5/29/2024 9:56:00 PM,5/29/2024 9:56:00 PM,5462,56 ALL OTHER OFFENSES,HARASSING COMMUNICATIONS 525.080 02402 90Z,90Z,B,NO,2ND DIVISION,211,RESIDENCE/HOME,3800 BLOCK GARFIELD AVE,LOUISVILLE,40212,43204
LMPD24061486,5/29/2024 12:12:00 AM,5/29/2024 12:12:00 AM,5490,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,2ND DIVISION,223,RESIDENCE/HOME,1800 BLOCK DATE ST,LOUISVILLE,40210,43205
LMPD24062080,5/30/2024 4:00:00 AM,5/30/2024 4:00:00 AM,7884,23 THEFT OTHER,TBUT OR DISP FIREARM 514.030 23100 23H,23H,A,YES,7TH DIVISION,736,PARKING/ DROP LOT/ GARAGE,6500 BLOCK PARAMOUNT PARK DR,LOUISVILLE,40213,43206
LMPD24126657,5/30/2024 4:00:00 AM,5/30/2024 4:00:00 AM,8173,13 BURGLARY,BURGLARY - 3RD DEGREE 511.040 22062 220,220,A,YES,1ST DIVISION,112,RENTAL STORAGE FACILITY,1600 BLOCK W BROADWAY,LOUISVILLE,40203,43207
LMPD24062080,5/30/2024 4:00:00 AM,5/30/2024 4:00:00 AM,7884,21 THEFT FR VEH,"TBUT OR DISP CONTENTS FROM VEH $10,000 < $1,000,000 514.030 24143 23F",23F,A,YES,7TH DIVISION,736,PARKING/ DROP LOT/ GARAGE,6500 BLOCK PARAMOUNT PARK DR,LOUISVILLE,40213,43208
LMPD24062076,5/30/2024 4:00:00 AM,5/30/2024 4:00:00 AM,5298,24 VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE 512.040 01403 290,290,A,YES,,,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,800 BLOCK SOUTH 42ND ST,LOUISVILLE,40211 0000,43209
LMPD24062076,5/30/2024 4:00:00 AM,5/30/2024 4:00:00 AM,5298,14 AUTO THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000 514.030 24113 240",240,A,NO,,,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,800 BLOCK SOUTH 42ND ST,LOUISVILLE,40211 0000,43210
LMPD24901784,5/30/2024 4:00:00 AM,5/30/2024 4:00:00 AM,8185,29 FRAUD IMPERSONATION,THEFT OF IDENTITY OF ANOTHER WITHOUT CONSENT 514.160 23310 26C,26C,A,YES,3RD DIVISION,323,RESIDENCE/HOME,9700 BLOCK WILTON DR,LOUISVILLE,40118,43211
LMPD24062019,5/30/2024 3:51:00 AM,5/30/2024 1:00:00 AM,5536,12 INTIMIDATION,TERRORISTIC THREATENING 3RD DEGREE 508.080 00822 13C,13C,A,YES,4TH DIVISION,411,RESIDENCE/HOME,1200 BLOCK GARVIN PL,LOUISVILLE,40203,43212
LMPD24062005,5/30/2024 3:09:00 AM,5/30/2024 1:30:00 AM,8578,14 AUTO THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000 514.030 24113 240",240,A,YES,4TH DIVISION,411,PARKING/ DROP LOT/ GARAGE,S 2ND ST & W MAGNOLIA AVE,LOUISVILLE,40203,43213
LMPD24062000,5/30/2024 3:00:00 AM,5/30/2024 3:00:00 AM,5526,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY 508.030 00798 13B,13B,A,YES,2ND DIVISION,225,OTHER RESIDENCE (APARTMENT/CONDO),1600 BLOCK S 13TH ST,LOUISVILLE,40210,43214
LMPD24062276,5/30/2024 3:00:00 AM,5/30/2024 3:00:00 AM,8402,23 THEFT OTHER,TBUT OR DISP FIREARM 514.030 23100 23H,23H,A,YES,3RD DIVISION,322,PARKING/ DROP LOT/ GARAGE,1100 BLOCK ROYAL GARDENS CT,LOUISVILLE,40214,43215
LMPD24062006,5/30/2024 2:19:00 AM,5/30/2024 2:19:00 AM,5373,34 NARCOTICS,POSS OF MARIJUANA 218A.1422 42330 35A,35A,A,YES,4TH DIVISION,423,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,3900 BLOCK TAYLOR BLVD,LOUISVILLE,40215,43216
LMPD24062006,5/30/2024 2:19:00 AM,5/30/2024 2:19:00 AM,5373,34 NARCOTICS,POSS CONTROLLED SUB 1ST DEGREE 1ST OFF (METHAMPHETAMINE) 218.1415 42215 35A,35A,A,YES,4TH DIVISION,423,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,3900 BLOCK TAYLOR BLVD,LOUISVILLE,40215,43217
LMPD24061996,5/30/2024 2:09:00 AM,5/30/2024 2:09:00 AM,5476,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY 508.030 00798 13B,13B,A,YES,3RD DIVISION,334,RESIDENCE/HOME,9700 BLOCK 3RD STREET RD,LOUISVILLE,40272,43218
LMPD24061995,5/30/2024 2:00:00 AM,5/30/2024 2:00:00 AM,5342,9 AGGRAVATED ASSAULT,WANTON ENDANGERMENT-1ST DEGREE 508.060 13201 13A,13A,A,YES,3RD DIVISION,315,RESIDENCE/HOME,9200 BLOCK ALEXANDER AVE,LOUISVILLE,40272,43219
LMPD24061995,5/30/2024 2:00:00 AM,5/30/2024 2:00:00 AM,5342,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (MINOR INJURY) 508.030 00796 13B,999,B,NO,3RD DIVISION,315,RESIDENCE/HOME,9200 BLOCK ALEXANDER AVE,LOUISVILLE,40272,43220
LMPD24062073,5/30/2024 2:00:00 AM,5/30/2024 2:00:00 AM,7235,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (CHILD ABUSE) 508.030 00799 13B,13B,A,YES,6TH DIVISION,625,OTHER RESIDENCE (APARTMENT/CONDO),2700 BLOCK MASEMURE CT,LOUISVILLE,40220,43221
LMPD24062113,5/30/2024 2:00:00 AM,5/30/2024 2:00:00 AM,5465,13 BURGLARY,BURGLARY - 2ND DEGREE 511.030 22061 220,220,A,YES,1ST DIVISION,111,OTHER RESIDENCE (APARTMENT/CONDO),2600 BLOCK BANK ST,LOUISVILLE,40212,43222
LMPD24061989,5/30/2024 1:54:00 AM,5/30/2024 1:54:00 AM,5594,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,3RD DIVISION,331,RESIDENCE/HOME,5700 BLOCK BRUNS DR,LOUISVILLE,40216,43223
LMPD24061990,5/30/2024 1:39:00 AM,5/30/2024 12:00:00 AM,5536,14 AUTO THEFT,"TBUT OR DISP AUTO $1,000 < $10,000 514.030 24112 240",240,A,YES,4TH DIVISION,411,RESIDENCE/HOME,1400 BLOCK S 3RD ST,LOUISVILLE,40208,43224
LMPD24-062003,5/30/2024 1:30:00 AM,5/30/2024 1:30:00 AM,5604,8 ROBBERY,ROBBERY - 1ST DEGREE 515.020 12002 120,120,A,YES,4TH DIVISION,412,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,,LOUISVILLE,40203,43225
LMPD24-062003,5/30/2024 1:30:00 AM,5/30/2024 1:30:00 AM,5604,9 AGGRAVATED ASSAULT,WANTON ENDANGERMENT-1ST DEGREE 508.060 13201 13A,13A,A,YES,4TH DIVISION,412,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,,LOUISVILLE,40203,43226
LMPD24061969,5/30/2024 1:25:00 AM,5/30/2024 1:25:00 AM,7691,11 SIMPLE ASSAULT,HARASSMENT - PHYSICAL CONTACT - NO INJURY 525.070 02407 13B,13B,A,YES,3RD DIVISION,316,RESIDENCE/HOME,11600 BLOCK PIERCE WAY,LOUISVILLE,40272,43227
LMPD24061969,5/30/2024 1:25:00 AM,5/30/2024 1:25:00 AM,7691,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY 508.030 00798 13B,13B,A,YES,3RD DIVISION,316,RESIDENCE/HOME,11600 BLOCK PIERCE WAY,LOUISVILLE,40272,43228
LMPD24901517,5/30/2024 1:10:00 AM,5/30/2024 1:10:00 AM,8185,18 SHOPLIFTING,TBUT OR DISP SHOPLIFTING 514.030 24230 23C,23C,A,YES,6TH DIVISION,625,DRUG STORE/DOCTOR'S OFFICE/HOSPITAL,3700 BLOCK BARDSTOWN RD,LOUISVILLE,40218,43229
LMPD24061977,5/30/2024 1:07:00 AM,5/30/2024 12:50:00 AM,5502,9 AGGRAVATED ASSAULT,WANTON ENDANGERMENT-1ST DEGREE 508.060 13201 13A,13A,A,YES,3RD DIVISION,331,RESIDENCE/HOME,2400 BLOCK THOMAS AVE,LOUISVILLE,40216,43230
LMPD24061982,5/30/2024 1:00:00 AM,5/30/2024 1:00:00 AM,5458,46 FAMILY OFFENSES,VIOLATION OF KENTUCKY EPO/DVO 403.763 02763 90F,90F,B,NO,6TH DIVISION,625,RESIDENCE/HOME,3800 BLOCK ETHEL AVE,LOUISVILLE,40218,43231
LMPD24061972,5/30/2024 12:53:00 AM,5/30/2024 12:53:00 AM,7156,1 HOMICIDE,MURDER 507.020 09150 09A,09A,A,YES,2ND DIVISION,223,RESIDENCE/HOME,2300 BLOCK GRAND AVE,LOUISVILLE,40210,43232
LMPD24061958,5/30/2024 12:40:00 AM,5/30/2024 12:40:00 AM,5423,23 LARCENY,TBUT OR DISP ALL OTHERS 514.030 24095 23H,23H,A,YES,4TH DIVISION,412,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,S PRESTON ST / EASTERN PKY,LOUISVILLE,40217,43233
LMPD24061956,5/30/2024 12:36:00 AM,5/29/2024 10:00:00 PM,5024,27 FRAUD,"THEFT BY FAIL TO MAKE REQ DISP OF PROPERTY $1,000 < $10,000 514.070(4)(b) 23494 26A",26A,A,YES,6TH DIVISION,613,SCHOOL - ELEMENTARY/SECONDARY,5000 BLOCK GARDEN GREEN WAY,LOUISVILLE,40218,43234
LMPD24063348,5/30/2024 12:30:00 AM,5/31/2024 12:30:00 AM,5121,23 THEFT OTHER,THEFT OF PROP MISLAID OR DELIVER BY IMISTAKE 514.050(1) 23472 23H,23H,A,YES,4TH DIVISION,423,RESIDENCE/HOME,1200 BLOCK WELLER AVE,LOUISVILLE,40208,43235
LMPD24061966,5/30/2024 12:23:00 AM,5/30/2024 12:23:00 AM,7527,8 ROBBERY,ROBBERY - 1ST DEGREE 515.020 12002 120,120,A,YES,4TH DIVISION,412,RESIDENCE/HOME,500 BLOCK E JACOB ST,LOUISVILLE,40203,43236
LMPD24061953,5/30/2024 12:15:00 AM,5/30/2024 12:15:00 AM,5510,46 FAMILY OFFENSES,VIOLATION OF KENTUCKY EPO/DVO 403.763 02763 90F,90F,B,NO,1ST DIVISION,111,RESIDENCE/HOME,1900 BLOCK BANK ST,LOUISVILLE,40203,43237
LMPD24061965,5/30/2024 12:15:00 AM,5/30/2024 12:15:00 AM,5452,24 VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE 512.040 01403 290,290,A,YES,6TH DIVISION,612,CONVENIENCE STORE,6500 BLOCK PRESTON HWY,LOUISVILLE,40219,43238
LMPD24061965,5/30/2024 12:15:00 AM,5/30/2024 12:15:00 AM,5452,18 SHOPLIFTING,TBUT OR DISP SHOPLIFTING 514.030 24230 23C,23C,A,YES,6TH DIVISION,612,CONVENIENCE STORE,6500 BLOCK PRESTON HWY,LOUISVILLE,40219,43239
LMPD24061946,5/30/2024 12:14:00 AM,5/27/2024 4:00:00 PM,8544,29 FRAUD IMPERSONATION,THEFT OF IDENTITY OF ANOTHER WITHOUT CONSENT 514.160 23310 26C,26C,A,YES,3RD DIVISION,315,CYBERSPACE,5800 BLOCK JERRY LN,LOUISVILLE,40258,43240
LMPD24061944,5/30/2024 12:10:00 AM,5/29/2024 1:00:00 AM,8578,22 THEFT MV PARTS,THEFT OF MOTOR VEHICLE REGISTRATION PLATE/DECAL 186.990(6) 28200 23G,23G,A,YES,3RD DIVISION,331,RESIDENCE/HOME,6900 BLOCK BROOKLAWN DR,LOUISVILLE,40214,43241
LMPD24061950,5/30/2024 12:05:00 AM,5/30/2024 12:05:00 AM,5495,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,6TH DIVISION,625,RESIDENCE/HOME,2900 BLOCK NEPPERHAN RD,LOUISVILLE,40218,43242
LMPD24061963,5/29/2024 11:51:00 PM,5/29/2024 11:51:00 PM,5594,24 VANDALISM,CRIMINAL MISCHIEF - 1ST DEGREE 512.020 01401 290,290,A,YES,3RD DIVISION,331,RESIDENCE/HOME,6700 BLOCK MEMORY LN,LOUISVILLE,40258,43243
LMPD24061945,5/29/2024 11:31:00 PM,5/29/2024 11:31:00 PM,5406,8 ROBBERY,ROBBERY - 1ST DEGREE 515.020 12002 120,120,A,YES,2ND DIVISION,212,RESIDENCE/HOME,1200 BLOCK S 43RD ST,LOUISVILLE,40211,43244
LMPD24061933,5/29/2024 11:25:00 PM,5/24/2024 4:00:00 PM,8544,28 FRAUD CREDIT CARD/ATM,"FRAUDULENT USE OF A CREDIT CARD $1000 < $10,000 434.650(1)(B)(2) 71204 26B",26B,A,YES,6TH DIVISION,613,CYBERSPACE,4900 BLOCK UNSELD BLVD,LOUISVILLE,40218,43245
LMPD24061929,5/29/2024 11:06:00 PM,5/29/2024 12:00:00 AM,8578,14 AUTO THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000 514.030 24113 240",240,A,YES,4TH DIVISION,423,OTHER RESIDENCE (APARTMENT/CONDO),700 BLOCK ROCKERY WAY,LOUISVILLE,40208,43246
LMPD24062207,5/29/2024 11:00:00 PM,5/29/2024 11:00:00 PM,7631,13 BURGLARY,BURGLARY - 3RD DEGREE 511.040 22062 220,220,A,NO,8TH DIVISION,812,SPECIALTY STORE,4100 BLOCK TOWNE CENTER DR,LOUISVILLE,40241,43247
LMPD24061985,5/29/2024 10:45:00 PM,5/29/2024 10:00:00 PM,2116,21 THEFT FR VEH,"TBUT OR DISP CONTENTS FROM VEH $500 < $1,000 514.030 24141 23F",23F,A,YES,8TH DIVISION,824,PARKING/ DROP LOT/ GARAGE,12400 BLOCK SYCAMORE STATION PL,LOUISVILLE,40299,43248
LMPD24061962,5/29/2024 10:00:00 PM,5/29/2024 10:00:00 PM,5571,12 INTIMIDATION,TERRORISTIC THREATENING 3RD DEGREE 508.080 00822 13C,13C,A,YES,3RD DIVISION,331,OTHER RESIDENCE (APARTMENT/CONDO),5500 BLOCK YUCCA LN,LOUISVILLE,40258,43249
LMPD24061920,5/29/2024 10:00:00 PM,5/29/2024 10:00:00 PM,5410,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,7TH DIVISION,724,RESIDENCE/HOME,4700 BLOCK ARROYO TRL,LOUISVILLE,40229,43250
LMPD24901502,5/29/2024 10:00:00 PM,5/29/2024 10:00:00 PM,8185,23 THEFT OTHER,THEFT OF MAIL MATTER 514.140 23265 23H,23H,A,YES,1ST DIVISION,111,RESIDENCE/HOME,1700 BLOCK BAIRD ST,LOUISVILLE,40203,43251
LMPD24061894,5/29/2024 10:00:00 PM,5/29/2024 2:00:00 AM,8454,14 AUTO THEFT,"TBUT OR DISP AUTO $1,000 < $10,000 514.030 24112 240",240,A,YES,7TH DIVISION,724,PARKING/ DROP LOT/ GARAGE,11800 BLOCK PEAK PL,LOUISVILLE,40229,43252
LMPD24061894,5/29/2024 10:00:00 PM,6/28/2024 2:25:00 PM,8454,22 THEFT MV PARTS,THEFT OF MOTOR VEHICLE REGISTRATION PLATE/DECAL 186.990(6) 28200 23G,23G,A,YES,7TH DIVISION,724,RESIDENCE/HOME,11800 BLOCK PEAK PL,LOUISVILLE,40229,43253
LMPD24061973,5/29/2024 5:26:00 PM,5/29/2024 12:30:00 AM,8611,18 SHOPLIFTING,TBUT OR DISP SHOPLIFTING 514.030 24230 23C,23C,A,YES,3RD DIVISION,322,DEPARTMENT/DISCOUNT STORE,6200 BLOCK SOUTHSIDE DR,LOUISVILLE,40214,43254
LMPD24062592,5/30/2024 2:45:00 PM,5/30/2024 2:45:00 PM,8402,17 PICK POCKET,TBUT OR DISP POCKETPICKING 514.030 24210 23A,23A,A,YES,6TH DIVISION,611,PARK/ PLAYGROUND,1100 BLOCK TREVILIAN WAY,LOUISVILLE,40213,43255
LMPD24061779,5/29/2024 2:00:00 PM,5/29/2024 2:00:00 PM,8402,21 THEFT FR VEH,TBUT OR DISP CONTENTS FROM VEH 514.030 24140 23F,23F,A,YES,1ST DIVISION,112,PARKING/ DROP LOT/ GARAGE,2800 BLOCK W BROADWAY,LOUISVILLE,40211,43256
LMPD24081939,5/29/2024 4:05:00 AM,5/29/2024 4:05:00 AM,2936,13 BURGLARY,BURGLARY - 3RD DEGREE 511.040 22062 220,220,A,YES,3RD DIVISION,315,RESTAURANT,9300 BLOCK CANE RUN RD,LOUISVILLE,40258,43257
LMPD24062140,5/30/2024 2:44:00 PM,5/30/2024 2:40:00 PM,5220,34 NARCOTICS,POSS CONT SUB-1ST DEGREE-1ST OFFENSE-COCAINE 218A.1415 42203 35A,35A,A,YES,4TH DIVISION,423,RESIDENCE/HOME,3600 BLOCK WHEELER AVE,LOUISVILLE,40215,43258
LMPD24061803,5/29/2024 5:25:00 PM,5/29/2024 5:25:00 PM,5115,9 AGGRAVATED ASSAULT,ASSAULT - 2ND DEGREE 508.020 13160 13A,13A,A,YES,7TH DIVISION,736,PARKING/ DROP LOT/ GARAGE,600 BLOCK HAWKINS AVE,LOUISVILLE,40213,43259
LMPD24061714,5/29/2024 1:56:00 PM,5/29/2024 1:56:00 PM,8611,14 AUTO THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000 514.030 24113 240",240,A,YES,1ST DIVISION,112,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,600 BLOCK DR W J HODGE ST,LOUISVILLE,40203,43260
LMPD24901505,5/29/2024 9:49:00 PM,5/29/2024 9:49:00 PM,8185,23 LARCENY,TBUT OR DISP ALL OTHERS 514.030 24095 23H,23H,A,YES,2ND DIVISION,225,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,2300 BLOCK ALGONQUIN PKY,LOUISVILLE,40210,43261
LMPD24061849,5/29/2024 4:01:00 AM,5/29/2024 4:01:00 AM,8402,14 AUTO THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000 514.030 24113 240",240,A,YES,4TH DIVISION,423,PARKING/ DROP LOT/ GARAGE,600 BLOCK RUGGLES PL,LOUISVILLE,40208,43262
LMPD24061495,5/29/2024 12:07:00 AM,5/29/2024 12:07:00 AM,5346,23 THEFT OTHER,"THEFT BY DECEPTION INCLUDING COLD CHECKS $500 < $1,000 514.040(8)(a) 71285 23H",23H,A,NO,6TH DIVISION,625,OTHER/UNKNOWN,3300 BLOCK BARDSTOWN RD,LOUISVILLE,40218,43263
LMPD24062140,5/30/2024 2:44:00 PM,5/30/2024 2:40:00 PM,5220,34 NARCOTICS,TRAF IN MARIJUANA-LESS THAN 8 OZ-1ST OFFENSE 218A.1421(2) 42301 35A,999,B,NO,4TH DIVISION,423,RESIDENCE/HOME,3600 BLOCK WHEELER AVE,LOUISVILLE,40215,43264
LMPD24061789,5/29/2024 5:19:00 PM,5/29/2024 1:30:00 AM,8544,23 LARCENY,TBUT OR DISP ALL OTHERS 514.030 24095 23H,23H,A,YES,2ND DIVISION,223,RESIDENCE/HOME,2200 BLOCK OSAGE AVE,LOUISVILLE,40210,43265
LMPD24901547,5/29/2024 1:40:00 PM,5/29/2024 1:40:00 PM,8185,23 LARCENY,TBUT OR DISP ALL OTHERS 514.030 24095 23H,23H,A,YES,2ND DIVISION,223,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,2800 BLOCK GREENWOOD AVE,LOUISVILLE,40211,43266
LMPD24061904,5/29/2024 9:46:00 PM,5/29/2024 9:46:00 PM,5006,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,5TH DIVISION,512,OTHER RESIDENCE (APARTMENT/CONDO),1000 BLOCK GRINSTEAD CT,LOUISVILLE,40204,43267
